"REF_DATE","GEO","DGUID","Sex","Age group","Ailments","Frequency","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1990","Belgium","","Males","11 years","Headache","Seldom","Percent","239","units ","0","v664538","2.1.1.1.6","36","","","t","0"
"1990","Belgium","","Males","11 years","Headache","Never","Percent","239","units ","0","v664539","2.1.1.1.7","19","","","t","0"
"1990","Belgium","","Males","11 years","Backache","Often","Percent","239","units ","0","v665592","2.1.1.3.1","7","","","t","0"
"1990","Belgium","","Males","11 years","Backache","Sometimes","Percent","239","units ","0","v665593","2.1.1.3.4","14","","","t","0"
"1990","Belgium","","Males","11 years","Backache","Seldom","Percent","239","units ","0","v665594","2.1.1.3.6","25","","","t","0"
"1990","Belgium","","Males","11 years","Backache","Never","Percent","239","units ","0","v665595","2.1.1.3.7","54","","","t","0"
"1990","Belgium","","Males","11 years","Feeling low (depressed)","Often","Percent","239","units ","0","v666120","2.1.1.4.1","7","","","t","0"
"1990","Belgium","","Males","11 years","Feeling low (depressed)","Sometimes","Percent","239","units ","0","v666121","2.1.1.4.4","19","","","t","0"
"1990","Belgium","","Males","11 years","Feeling low (depressed)","Seldom","Percent","239","units ","0","v666122","2.1.1.4.6","28","","","t","0"
"1990","Belgium","","Males","11 years","Feeling low (depressed)","Never","Percent","239","units ","0","v666123","2.1.1.4.7","46","","","t","0"
"1990","Belgium","","Males","11 years","Feeling nervous","Often","Percent","239","units ","0","v667176","2.1.1.6.1","22","","","t","0"
"1990","Belgium","","Males","11 years","Feeling nervous","Sometimes","Percent","239","units ","0","v667177","2.1.1.6.4","29","","","t","0"
"1990","Belgium","","Males","11 years","Feeling nervous","Seldom","Percent","239","units ","0","v667178","2.1.1.6.6","23","","","t","0"
"1990","Belgium","","Males","11 years","Feeling nervous","Never","Percent","239","units ","0","v667179","2.1.1.6.7","26","","","t","0"
"1990","Belgium","","Males","11 years","Difficulty getting to sleep","Often","Percent","239","units ","0","v667728","2.1.1.7.1","13","","","t","0"
"1990","Belgium","","Males","11 years","Difficulty getting to sleep","Sometimes","Percent","239","units ","0","v667729","2.1.1.7.4","17","","","t","0"
"1990","Belgium","","Males","11 years","Difficulty getting to sleep","Seldom","Percent","239","units ","0","v667730","2.1.1.7.6","22","","","t","0"
"1990","Belgium","","Males","11 years","Difficulty getting to sleep","Never","Percent","239","units ","0","v667731","2.1.1.7.7","48","","","t","0"
"1990","Belgium","","Males","11 years","Feeling dizzy","Often","Percent","239","units ","0","v668280","2.1.1.8.1","6","","","t","0"
"1990","Belgium","","Males","11 years","Feeling dizzy","Sometimes","Percent","239","units ","0","v668281","2.1.1.8.4","11","","","t","0"
"1990","Belgium","","Males","11 years","Feeling dizzy","Seldom","Percent","239","units ","0","v668282","2.1.1.8.6","19","","","t","0"
"1990","Belgium","","Males","11 years","Feeling dizzy","Never","Percent","239","units ","0","v668283","2.1.1.8.7","64","","","t","0"
"1990","Belgium","","Males","11 years","Feeling tired in the morning","4 or more times a week","Percent","239","units ","0","v668835","2.1.1.9.2","14","","","t","0"
"1990","Belgium","","Males","11 years","Feeling tired in the morning","1 to 3 times a week","Percent","239","units ","0","v668834","2.1.1.9.3","10","","","t","0"
"1990","Belgium","","Males","11 years","Feeling tired in the morning","Once in a while","Percent","239","units ","0","v668833","2.1.1.9.5","45","","","t","0"
"1990","Belgium","","Males","11 years","Feeling tired in the morning","Seldom/never","Percent","239","units ","0","v668832","2.1.1.9.8","31","","","t","0"
"1990","Belgium","","Males","13 years","Headache","Often","Percent","239","units ","0","v664720","2.1.2.1.1","13","","","t","0"
"1990","Belgium","","Males","13 years","Headache","Sometimes","Percent","239","units ","0","v664721","2.1.2.1.4","33","","","t","0"
"1990","Belgium","","Males","13 years","Headache","Seldom","Percent","239","units ","0","v664722","2.1.2.1.6","36","","","t","0"
"1990","Belgium","","Males","13 years","Headache","Never","Percent","239","units ","0","v664723","2.1.2.1.7","18","","","t","0"
"1990","Belgium","","Males","13 years","Backache","Often","Percent","239","units ","0","v665768","2.1.2.3.1","8","","","t","0"
"1990","Belgium","","Males","13 years","Backache","Sometimes","Percent","239","units ","0","v665769","2.1.2.3.4","17","","","t","0"
"1990","Belgium","","Males","13 years","Backache","Seldom","Percent","239","units ","0","v665770","2.1.2.3.6","22","","","t","0"
"1990","Belgium","","Males","13 years","Backache","Never","Percent","239","units ","0","v665771","2.1.2.3.7","53","","","t","0"
"1990","Belgium","","Males","13 years","Feeling low (depressed)","Often","Percent","239","units ","0","v666296","2.1.2.4.1","10","","","t","0"
"1990","Belgium","","Males","13 years","Feeling low (depressed)","Sometimes","Percent","239","units ","0","v666297","2.1.2.4.4","21","","","t","0"
"1990","Belgium","","Males","13 years","Feeling low (depressed)","Seldom","Percent","239","units ","0","v666298","2.1.2.4.6","29","","","t","0"
"1990","Belgium","","Males","13 years","Feeling low (depressed)","Never","Percent","239","units ","0","v666299","2.1.2.4.7","40","","","t","0"
"1990","Belgium","","Males","13 years","Feeling nervous","Often","Percent","239","units ","0","v667360","2.1.2.6.1","19","","","t","0"
"1990","Belgium","","Males","13 years","Feeling nervous","Sometimes","Percent","239","units ","0","v667361","2.1.2.6.4","27","","","t","0"
"1990","Belgium","","Males","13 years","Feeling nervous","Seldom","Percent","239","units ","0","v667362","2.1.2.6.6","24","","","t","0"
"1990","Belgium","","Males","13 years","Feeling nervous","Never","Percent","239","units ","0","v667363","2.1.2.6.7","30","","","t","0"
"1990","Belgium","","Males","13 years","Difficulty getting to sleep","Often","Percent","239","units ","0","v667912","2.1.2.7.1","9","","","t","0"
"1990","Belgium","","Males","13 years","Difficulty getting to sleep","Sometimes","Percent","239","units ","0","v667913","2.1.2.7.4","14","","","t","0"
"1990","Belgium","","Males","13 years","Difficulty getting to sleep","Seldom","Percent","239","units ","0","v667914","2.1.2.7.6","22","","","t","0"
"1990","Belgium","","Males","13 years","Difficulty getting to sleep","Never","Percent","239","units ","0","v667915","2.1.2.7.7","55","","","t","0"
"1990","Belgium","","Males","13 years","Feeling dizzy","Often","Percent","239","units ","0","v668464","2.1.2.8.1","4","","","t","0"
"1990","Belgium","","Males","13 years","Feeling dizzy","Sometimes","Percent","239","units ","0","v668465","2.1.2.8.4","8","","","t","0"
"1990","Belgium","","Males","13 years","Feeling dizzy","Seldom","Percent","239","units ","0","v668466","2.1.2.8.6","18","","","t","0"
"1990","Belgium","","Males","13 years","Feeling dizzy","Never","Percent","239","units ","0","v668467","2.1.2.8.7","70","","","t","0"
"1990","Belgium","","Males","13 years","Feeling tired in the morning","4 or more times a week","Percent","239","units ","0","v669011","2.1.2.9.2","15","","","t","0"
"1990","Belgium","","Males","13 years","Feeling tired in the morning","1 to 3 times a week","Percent","239","units ","0","v669010","2.1.2.9.3","11","","","t","0"
"1990","Belgium","","Males","13 years","Feeling tired in the morning","Once in a while","Percent","239","units ","0","v669009","2.1.2.9.5","48","","","t","0"
"1990","Belgium","","Males","13 years","Feeling tired in the morning","Seldom/never","Percent","239","units ","0","v669008","2.1.2.9.8","26","","","t","0"
"1990","Belgium","","Males","15 years","Headache","Often","Percent","239","units ","0","v664904","2.1.3.1.1","10","","","t","0"
"1990","Belgium","","Males","15 years","Headache","Sometimes","Percent","239","units ","0","v664905","2.1.3.1.4","29","","","t","0"
"1990","Belgium","","Males","15 years","Headache","Seldom","Percent","239","units ","0","v664906","2.1.3.1.6","38","","","t","0"
"1990","Belgium","","Males","15 years","Headache","Never","Percent","239","units ","0","v664907","2.1.3.1.7","23","","","t","0"
"1990","Belgium","","Males","15 years","Backache","Often","Percent","239","units ","0","v665944","2.1.3.3.1","9","","","t","0"
"1990","Belgium","","Males","15 years","Backache","Sometimes","Percent","239","units ","0","v665945","2.1.3.3.4","20","","","t","0"
"1990","Belgium","","Males","15 years","Backache","Seldom","Percent","239","units ","0","v665946","2.1.3.3.6","28","","","t","0"
"1990","Belgium","","Males","15 years","Backache","Never","Percent","239","units ","0","v665947","2.1.3.3.7","43","","","t","0"
"1990","Belgium","","Males","15 years","Feeling low (depressed)","Often","Percent","239","units ","0","v666472","2.1.3.4.1","10","","","t","0"
"1990","Belgium","","Males","15 years","Feeling low (depressed)","Sometimes","Percent","239","units ","0","v666473","2.1.3.4.4","29","","","t","0"
"1990","Belgium","","Males","15 years","Feeling low (depressed)","Seldom","Percent","239","units ","0","v666474","2.1.3.4.6","30","","","t","0"
"1990","Belgium","","Males","15 years","Feeling low (depressed)","Never","Percent","239","units ","0","v666475","2.1.3.4.7","31","","","t","0"
"1990","Belgium","","Males","15 years","Feeling nervous","Often","Percent","239","units ","0","v667544","2.1.3.6.1","17","","","t","0"
"1990","Belgium","","Males","15 years","Feeling nervous","Sometimes","Percent","239","units ","0","v667545","2.1.3.6.4","28","","","t","0"
"1990","Belgium","","Males","15 years","Feeling nervous","Seldom","Percent","239","units ","0","v667546","2.1.3.6.6","24","","","t","0"
"1990","Belgium","","Males","15 years","Feeling nervous","Never","Percent","239","units ","0","v667547","2.1.3.6.7","30","","","t","0"
"1990","Belgium","","Males","15 years","Difficulty getting to sleep","Often","Percent","239","units ","0","v668096","2.1.3.7.1","7","","","t","0"
"1990","Belgium","","Males","15 years","Difficulty getting to sleep","Sometimes","Percent","239","units ","0","v668097","2.1.3.7.4","15","","","t","0"
"1990","Belgium","","Males","15 years","Difficulty getting to sleep","Seldom","Percent","239","units ","0","v668098","2.1.3.7.6","27","","","t","0"
"1990","Belgium","","Males","15 years","Difficulty getting to sleep","Never","Percent","239","units ","0","v668099","2.1.3.7.7","50","","","t","0"
"1990","Belgium","","Males","15 years","Feeling dizzy","Often","Percent","239","units ","0","v668648","2.1.3.8.1","7","","","t","0"
"1990","Belgium","","Males","15 years","Feeling dizzy","Sometimes","Percent","239","units ","0","v668649","2.1.3.8.4","9","","","t","0"
"1990","Belgium","","Males","15 years","Feeling dizzy","Seldom","Percent","239","units ","0","v668650","2.1.3.8.6","20","","","t","0"
"1990","Belgium","","Males","15 years","Feeling dizzy","Never","Percent","239","units ","0","v668651","2.1.3.8.7","64","","","t","0"
"1990","Belgium","","Males","15 years","Feeling tired in the morning","4 or more times a week","Percent","239","units ","0","v669187","2.1.3.9.2","15","","","t","0"
"1990","Belgium","","Males","15 years","Feeling tired in the morning","1 to 3 times a week","Percent","239","units ","0","v669186","2.1.3.9.3","15","","","t","0"
"1990","Belgium","","Males","15 years","Feeling tired in the morning","Once in a while","Percent","239","units ","0","v669185","2.1.3.9.5","48","","","t","0"
"1990","Belgium","","Males","15 years","Feeling tired in the morning","Seldom/never","Percent","239","units ","0","v669184","2.1.3.9.8","22","","","t","0"
"1990","Belgium","","Females","11 years","Headache","Often","Percent","239","units ","0","v664540","2.2.1.1.1","17","","","t","0"
"1990","Belgium","","Females","11 years","Headache","Sometimes","Percent","239","units ","0","v664541","2.2.1.1.4","37","","","t","0"
"1990","Belgium","","Females","11 years","Headache","Seldom","Percent","239","units ","0","v664542","2.2.1.1.6","35","","","t","0"
"1990","Belgium","","Females","11 years","Headache","Never","Percent","239","units ","0","v664543","2.2.1.1.7","12","","","t","0"
"1990","Belgium","","Females","11 years","Backache","Often","Percent","239","units ","0","v665596","2.2.1.3.1","7","","","t","0"
"1990","Belgium","","Females","11 years","Backache","Sometimes","Percent","239","units ","0","v665597","2.2.1.3.4","16","","","t","0"
"1990","Belgium","","Females","11 years","Backache","Seldom","Percent","239","units ","0","v665598","2.2.1.3.6","26","","","t","0"
"1990","Belgium","","Females","11 years","Backache","Never","Percent","239","units ","0","v665599","2.2.1.3.7","51","","","t","0"
"1990","Belgium","","Females","11 years","Feeling low (depressed)","Often","Percent","239","units ","0","v666124","2.2.1.4.1","8","","","t","0"
"1990","Belgium","","Females","11 years","Feeling low (depressed)","Sometimes","Percent","239","units ","0","v666125","2.2.1.4.4","17","","","t","0"
"1990","Belgium","","Females","11 years","Feeling low (depressed)","Seldom","Percent","239","units ","0","v666126","2.2.1.4.6","29","","","t","0"
"1990","Belgium","","Females","11 years","Feeling low (depressed)","Never","Percent","239","units ","0","v666127","2.2.1.4.7","45","","","t","0"
"1990","Belgium","","Females","11 years","Feeling nervous","Often","Percent","239","units ","0","v667180","2.2.1.6.1","18","","","t","0"
"1990","Belgium","","Females","11 years","Feeling nervous","Sometimes","Percent","239","units ","0","v667181","2.2.1.6.4","28","","","t","0"
"1990","Belgium","","Females","11 years","Feeling nervous","Seldom","Percent","239","units ","0","v667182","2.2.1.6.6","27","","","t","0"
"1990","Belgium","","Females","11 years","Feeling nervous","Never","Percent","239","units ","0","v667183","2.2.1.6.7","27","","","t","0"
"1990","Belgium","","Females","11 years","Difficulty getting to sleep","Often","Percent","239","units ","0","v667732","2.2.1.7.1","10","","","t","0"
"1990","Belgium","","Females","11 years","Difficulty getting to sleep","Sometimes","Percent","239","units ","0","v667733","2.2.1.7.4","19","","","t","0"
"1990","Belgium","","Females","11 years","Difficulty getting to sleep","Seldom","Percent","239","units ","0","v667734","2.2.1.7.6","20","","","t","0"
"1990","Belgium","","Females","11 years","Difficulty getting to sleep","Never","Percent","239","units ","0","v667735","2.2.1.7.7","50","","","t","0"
